Text,Emoji,retweet_count,favorite_count
Donald Trump’s Weird Old Videos . . . https://t.co/5FbLCf5why https://t.co/QZJs234NpA,,0,0
"@DerekPutin big boobs donald trump

https://t.co/Q5NjGv89Nq",,2,5
@middleageriot Do you think we should support people who break from the trump cult?https://t.co/B0TABDFrCz,,0,1
https://t.co/5lXVae5bNb,,0,0
Deficit is almost 1 Trillion dollars!! President Donald Trump and Republicans have no clue! #trumpeffect https://t.co/ePfWKFMWtR,,1,1
"@Ganulvian @OuyangDan @elle_desylva @RossR3232 @ericlo @AOC @IlhanMN @AyannaPressley @RashidaTlaib The real nazis, not the ones of your imagination, support donald trump.",,0,3
"#BREAKING NEWS - #Democrat #JohnBelEdwards wins governor election in #Louisiana. The incumbent faced a strong challenge from Republican #EddieRispone.
The result comes as a blow to President Donald #Trump who backed his fellow Republican.  https://t.co/tSQfXFEdYt #politics",,2,3
"A week and a half ago, the top story on Breitbart News was: ""Trump Surprises Louisiana Rally with Duck Dynasty Stars"" https://t.co/ljyBEnCAwq",,0,1
"Donald Trump and Budd Dwyer should have more in common... 

@realDonaldTrump",,0,2
The Queen Is Hosting a Palace Reception for Donald &amp; Melania Trump — but Who's Joining Them? https://t.co/Pi9IQ2tAJ2,,0,0
Is thi.... is this... Donald Trump? 😭 https://t.co/sPdlt1xJrj,😭,0,0
That guy who drew a straight line for the Country to Donald Trump has unsolicited advice for us: https://t.co/dnzchpbJpk,,3,3
@Red_eyedjedi @WhiteHouse @realDonaldTrump @AprilDRyan Barr's sin was telling Donald he could keep placing Trump above the Law if only he would stop committing crimes for a few days. Unacceptable. And Ms. Ryan's sin? Not understanding she needs to fetch and beg like Diamond &amp; Silk and Donald's other tokens.,,0,0
"@Seekingtruthsee @theTrumpet_com @DrJamesLeigh @js_jacques @YouTube @realDonaldTrump @WilburRoss Hater Who Punts 2 Months Later?..Is #Trump Up To Something..In The Way Of #Wray? 
https://t.co/hD1MV4Yana",,0,0
@DanScavino Donald Trump: doesn’t like POW or gold star families but looooooooooooooves him some war criminals,,0,0
@PaulObrienUSA Night buddy! God Bless America and God Bless Donald Trump,,1,1
"From Stephen Castor to Donald Trump himself, Republicans fell apart spectacularly during this impeachment hearing https://t.co/782yHm3d4B",,0,0
"Barb is correct, AG Barr is the new Roy Cohn for Donald Trump. Yuck. And gross. And hair raising repulsion. https://t.co/e6zjHKPN0j",,0,0
"It is Sunday, November 17, 2019.  One citizen, I call for the resignation or impeachment of the fascist Donald J Trump as President of the United States. Please RT fellow citizens and pass it on. #Resist #Resistance #TheResistance #ImpeachTrump @realDonaldTrump",,0,1
"Donald visited 3 times in 5 weeks. 

Too bad, sod sad!

LOST

https://t.co/Kqx2xl6Kmc",,0,7
Is he wrong? https://t.co/AMQC821Lj1,,2,8
Why Is Devin Nunes So Obsessed with Donald Trump's Nudes? https://t.co/fxP5Lm1dI5  #ImpeachTheMFTraitorNow  @realDonaldTrump @seanhannity,,0,0
"People hate Hillary Clinton more than people hate Donald Trump. 

Please stop Hillary 
I
Am
Begging https://t.co/P8unnrpUu6",,0,11
"@Bennus_H @phil_mckraken @SpaceForceBravo @Conard_The_Best @MickeySueThomas @Goathead19 @JimHaf @Alawnguy @BeJamesMadison1 @jones7955 @MadisonSedona @BrooklynPrivat1 @ShlomoIndiana @DectiveSamSpade @akvawe66 @KKatMiss @TrumpSugar @calijeff1 @AbrahamAlyzah @laylow88861429 @GOPkleptocrat @gorillastyle @finsukmiaz @Pittstock @onefreedomagent @donnnie @shinobi_tony @zaharias19 @imvala @donald_aper @HouseOfJames2 @ThereseOSulliv2 @miss_simone247 @pursuitofMAGA @camp_terrence @Schanette55 @LSweetApps @LynnesCommunity @RealJesusTLord @OurTrivialLife @TheNostrajamus @keithannstockd3 @robert_sicario @FWLVIEWS @ThomasSchuback @PwrCane1 @OregonDarryl @JCStill1 @terryloohoo @SeanTDel 🤣😃😄😃🤣😃😄🤣😃😃😄

Did you see Gates' (deputy trump campaign manager who has now testified against Manafort and Stone) testimony? 
Good read. You ought to look at it before you Fool-Tweet too much.",😃😄🤣,0,0
"It was President Barack Obama who turned 'loving America' into a crime—an impeachable one.

Obama successor, President Donald Trump, sincerely loves America—and that is his most unforgivable crime.

#VoteDemsOUT #WalkAway",,9,16
TheHill: Louisiana governor wins re-election... #Donald Trump https://t.co/tf6UyLv4Y4 https://t.co/O1LVOOJQOE,,0,0
Harry Dunn: Hillary Clinton blasts Donald Trump for 'clumsy' meeting with parents https://t.co/olRZZUCHZb https://t.co/bTFLMauOkt,,0,1
Prima Donna Donald Trump   #Trump #gop #TrumpBriberyCrimes #ImpeachmentHearings #TrumpImpeachment #impeachtrump #maga #DonaldTrump #POTUS https://t.co/t4rdzEwBNl,,0,1
👉 Envían a la frontera de EEUU con México un trozo del Muro de Berlín junto a una carta dirigida a Donald Trump https://t.co/qijOB94TBL,👉,0,0
👉 Envían a la frontera de EEUU con México un trozo del Muro de Berlín junto a una carta dirigida a Donald Trump https://t.co/HVzygingAD,👉,0,0
"La llegada de Donald Trump a la Casa Blanca recrudeció las siempre tensas relaciones de su país con Cuba, en el congelador desde la época de la Guerra Fría [...]

https://t.co/pCFospgAJY",,0,0
"Time to wildly speculate on what alarmed Donald Trump and made him go to the hospital:
1. Felt sympathy for another human being
2. Looked down in shower, saw own penis for first time in decades
3. ""Meow Mix"" song has been stuck in his head for 3rd straight week",,3,29
"@VetsAboutFace On Friday, US President Donald Trump pardoned a murdered former lieutenant. He also pardoned a former commando soldier suspected of killing an alleged Afghan bomber.",,0,0
"Donald J. Trump: Pardon Roger Stone - Sign the Petition! https://t.co/IaSGVUelZw via @Change 
Please sign and share this petition to President Trump. Thanks.",,2,2
"@realDonaldTrump Do You Think Donald Trump Should Be Impeached?
(Please Retweet &amp; help us get more accurate result|)",,1,1
"@royalbluesmiles @DidItBearHanded @CNNPolitics @realDonaldTrump Are you seriously arguing that since the Democrat that won a red state isn't leftist enough, Donald Trump is going to win the next election in that state?

If they wanted Trump, they would've voted R. Simple as that.",,0,2
@lamphieryeg 6/ There is no economic feasibility for an Energy East. There briefly was when prices were twice what they are now and before Donald Trump approved Keystone XL. TC Energy didn't have subscribers for both EE and KXL and it was trumped by Enbridge's Line 3. /7,,0,0
@PressSec Where is Trump....his guy got his butt handed to him in a Red State.........not looking good for tHE dONALD,,0,0
Donald Trump has unexpectedly gone to Walter Reed hospital – and something doesn’t add up https://t.co/XTqVbysomu via @PalmerReport,,0,2
Big boobs donald trumP https://t.co/PTqfsj3KRc,,0,4
We need to support people who break from #thecult. https://t.co/B0TABDFrCz,,0,0
"Prayer for Our Nation and Our President ~ Please Share...Dear Lord, thank You, that You are still on the Throne and that prayer can still change things...I thank You for answered prayer and for appointing Donald J. Trump as the leader...https://t.co/zbRkO5zL4U
@realDonaldTrump",,1,1
"@realDonaldTrump @EddieRispone You tell’em Donald!  Your great genius and charisma will bring Eddie over the line, I’m sure of that!  Ain’t no rally like a Trump rally, and you’ve had two here in the past 2 weeks.  No way Eddie can lose!",,0,0
@ts78714 @mkolken @RedNationRising I switched to republican with Donald Trump.,,0,0
"@BrdsOnBat @BreitbartNews He wasn’t. 

He kicked him to the curb in 2015.

https://t.co/eCGE8l5HRC",,0,0
@RichardEngel @OARichardEngel I never hated anyone the way I hate Donald trump. He is doing damage that will take years to undo. Horrifying.,,0,0
"@WhiteHouse @realDonaldTrump By hiring as he does, he is certainly helping: https://t.co/K2jxwX0Sh0",,0,0
"@JoeBiden J,B key DODFBIIT

You make it sound as if Donald Trump should be President for 100 years, and never leave his chair.   Get that man a catheter and a sturdy cot.",,0,0
Press secretary says it is ‘dangerous for the country’ to question whether she is putting out honest info - https://t.co/MurZD1uJX0 It is Dangerous to America to have Donald Trump as President!,,0,0
"@EliseStefanik @gtconway3d Not one soul is attacking you for having a vagina. My dear, you’re being rightfully attacked for giving aid &amp; comfort to the enemy. Donald J Trump. All y’all in the GOP know he is a lawless traitor. The fact you continue to back him makes all y’all traitors &amp; complicit.",,0,0
"I really need to get this off my chest. I walked away yep I sure did because I got tired of being called a racist, white supremacist whatever you want to call it because I support Donald Trump. Well you idiot Democrats, my children are biracial! Screw you people man",,1,3
"@realDonaldTrump @EddieRispone Sorry, Chief. I think you drove people to the polled just to vote against Rispone. How do you make Alabama lose a Senate seat to a Democrat? Send in Donald J Trump.",,0,0
"@TrumpWarRoom Donald Trump threatened the WB.
Many witnesses have stepped forward.
We now know that Trump himself was ordering the investigation of BIDEN and abusing US aid to do so.
We now know that Donald Trump is a corrupt coward that thinks Putin is a role model for a leader.
GFYS.",,0,0
Donald Trump Announces the Department of Books,,0,0
The Speed King. Funny thing is that most lose weight on it. Not Donald “Big Mac” Trump. https://t.co/qaXiPAvPq9,,0,1
"Former Attorney General Jeff Sessions spoke out against the Democrats’ impeachment of President Donald Trump this week, calling it a “show trial” that is a shame to the nation!
~~~~
JEFF “YOU” COULD HAVE PREVENTED “ALL” THIS IF YOU WERE NOT A COWARD AND “NOT” RECUSED YOURSELF!🤮",🤮,0,1
@ARCross69 @realDonaldTrump Adam Schiff  is Chairman of  Re-elect Donald Trump 2020.,,0,2
LMFAO SCREW DONALD TRUMP AND  SCREW THE ENTIRE REPUBLICAN PARTY LOSERS https://t.co/QuWDO1c0hV,,0,1
https://t.co/eNbFiqmDHu. Congrats #GovBell !! And many thanks to @POTUS @realDonaldTrump for aiding in his win!  Gosh #Donald - you're the new #DemSecretWeapon and we don't  even have to go out of the country!,,0,1
@SteveScalise @realDonaldTrump Please Mr Donald Trump pay your taxes so you wasn't get locked up are impeached,,0,1
"@phil_mckraken @TrumpSugar @laylow88861429 @SofaKingBueno @Conard_The_Best @MickeySueThomas @Goathead19 @JimHaf @Alawnguy @BeJamesMadison1 @jones7955 @MadisonSedona @BrooklynPrivat1 @ShlomoIndiana @DectiveSamSpade @akvawe66 @KKatMiss @calijeff1 @AbrahamAlyzah @SpaceForceBravo @GOPkleptocrat @gorillastyle @finsukmiaz @Pittstock @onefreedomagent @donnnie @shinobi_tony @zaharias19 @imvala @donald_aper @HouseOfJames2 @ThereseOSulliv2 @miss_simone247 @pursuitofMAGA @camp_terrence @Schanette55 @LSweetApps @LynnesCommunity @RealJesusTLord @OurTrivialLife @TheNostrajamus @keithannstockd3 @robert_sicario @FWLVIEWS @ThomasSchuback @PwrCane1 @OregonDarryl @JCStill1 @terryloohoo @SeanTDel Trump already said he knows who their next in line (number 3) is. 

Unlike the Democrats, I refuse to pass on rumor and hearsay as evidence and fact. But I will freely discuss them as I please.",,0,2
"It is not that Betsy Du Vos gleefully eats his own butt, it's that Donald Trump stupidly punches ant kingdoms during his kid's dumb recital.",,0,1
"The study found that those who regularly watched Fox News actually knew less about both domestic and international issues than those who watched no news at all. N.P.R. listeners were particularly well-informed, the study found. . .  https://t.co/7dYMrxbgmc",,61,253
"@david40640320 DIGITAL STOMP FOR TRUMP 12-25-19
DONALD TRUMP'S MERRY CHRISTMAS DAY TWEET LET'S RESPOND WITH A WORLD RECORD OF LOVE AN LET OUR VOICES HEARD",,0,1
"@alexagomez2000 Alexa, si lees el tweet de Donald trump esta muy claro que los presidentes si pueden hacer la ""fulana"" llamada que el monigote de @jguido no le ha dado la gana de hacer. Por cosas como esas es que yo no apoyo ciegamente a ese diputado.",,0,0
KNUS radio host Craig Silverman says he was fired mid-show for criticizing Trump https://t.co/mClK6wBfMI via @denverpost,,0,1
"@muttlove @AdamSerwer @PeteButtigieg Donald trump would lumber around the stage screaming ‘he’s a queer socialist! you can’t vote for a queer socialist!’ and then all those Obama-trump voters pundits deify will collectively run in circles &amp; scream “THE QUEER SOCIALISTS ARE COMING”

2020 is going to be horrible, FYI",,0,1
"In Interview, Donald Trump Denies Report of Father's Arrest in 1927  https://t.co/g5heZbAEWg #trump #johnkennedy #impeachment #ExtortionistTrump  #trump #LockHimUp #ImpeachmentHearings #ImpeachmentDay #ImpeachmentInquiry #rogerstone https://t.co/TvJbFKj6NC",,0,0
@PaulAbler @outlazymedia https://t.co/KQWPL8ddTT,,0,0
Pence is as big crook as Donald Trump worse because she hides behind the cloth of Jesus. https://t.co/mX5JwNJlhR,,0,0
@dougblandry @realDonaldTrump @JohnBelforLA I hope Donald Trump #kissofdeath campaigns really hard for @senatemajldr Mitch McConnell in KY so we can #ditchmitch @charles4louky @AmyMcGrathKY,,0,4
@IvankaTrump Ethnic cleansing of the KURDS has begun!!! THE BLOOD IS ON DONALD TRUMP'S HANDS!!,,0,0
"@rockabilly_blu @angecan15 @planoneck @sahilkapur No, letting Donald Trump be President again because we can't look past the differences between progressive candidates is defeat.",,0,0
@Todd44315929 @writermegan @iheartmindy @ABC I'm surprised you didn't try that in the name of Donald Trump. You worship him more than you do Jesus.,,0,0
"@realDonaldTrump They will all abandon you eventually, Donald. The toxic Trump brand is causing Republicans to lose elections even in deeply red states. Sooner or later, even the Judge Jeanines of the world will come to their senses and turn tail. It’s only a matter of time.",,1,3
